,State,County,PM2.5,Date,total_confirmed_cases,Deaths,Recovered,Active
1229,Pennsylvania,Fayette,9.6,Mar 28,10,0,0,0
1230,Pennsylvania,Fayette,5.3,Mar 29,10,0,0,0
1231,Pennsylvania,Fayette,3.1,Mar 30,11,0,0,0
1232,Pennsylvania,Fayette,5.1,Mar 31,14,0,0,0
1233,Pennsylvania,Fayette,5.0,Apr 1,14,1,0,0
1234,Pennsylvania,Fayette,5.4,Apr 2,15,1,0,0
1235,Pennsylvania,Fayette,4.2,Apr 3,20,1,0,0
1236,Pennsylvania,Fayette,9.3,Apr 4,23,1,0,0
1237,Pennsylvania,Fayette,13.5,Apr 5,27,1,0,0
1238,Pennsylvania,Fayette,6.8,Apr 6,29,1,0,0
1239,Pennsylvania,Fayette,9.5,Apr 7,32,1,0,0
1240,Pennsylvania,Fayette,6.3,Apr 8,35,1,0,0
1241,Pennsylvania,Fayette,5.6,Apr 9,45,1,0,0
1242,Pennsylvania,Greene,,Mar 23,0,0,0,0
1243,Pennsylvania,Greene,,Mar 24,0,0,0,0
1244,Pennsylvania,Greene,,Mar 25,2,0,0,0
1245,Pennsylvania,Greene,,Mar 26,3,0,0,0
1246,Pennsylvania,Greene,,Mar 27,4,0,0,0
1247,Pennsylvania,Greene,,Mar 28,6,0,0,0
1248,Pennsylvania,Greene,,Mar 29,6,0,0,0
1249,Pennsylvania,Greene,3.2,Mar 30,7,0,0,0
1250,Pennsylvania,Greene,4.9,Mar 31,9,0,0,0
1251,Pennsylvania,Greene,5.2,Apr 1,9,0,0,0
1252,Pennsylvania,Greene,4.7,Apr 2,11,0,0,0
1253,Pennsylvania,Greene,4.1,Apr 3,11,0,0,0
1254,Pennsylvania,Greene,5.4,Apr 4,12,0,0,0
1255,Pennsylvania,Greene,9.8,Apr 5,12,0,0,0
1256,Pennsylvania,Greene,5.7,Apr 6,12,0,0,0
1257,Pennsylvania,Greene,6.6,Apr 7,15,0,0,0
1258,Pennsylvania,Greene,6.0,Apr 8,17,0,0,0
1259,Pennsylvania,Greene,5.3,Apr 9,21,0,0,0
1260,Pennsylvania,Lackawanna,5.2,Mar 23,7,0,0,0
1261,Pennsylvania,Lackawanna,3.5,Mar 24,15,1,0,0
1262,Pennsylvania,Lackawanna,5.8,Mar 25,18,2,0,0
1263,Pennsylvania,Lackawanna,10.4,Mar 26,28,2,0,0
1264,Pennsylvania,Lackawanna,7.2,Mar 27,35,2,0,0
1265,Pennsylvania,Lackawanna,4.4,Mar 28,51,2,0,0
1266,Pennsylvania,Lackawanna,1.9,Mar 29,56,2,0,0
1267,Pennsylvania,Lackawanna,3.5,Mar 30,62,2,0,0
1268,Pennsylvania,Lackawanna,2.5,Mar 31,78,3,0,0
1269,Pennsylvania,Lackawanna,3.9,Apr 1,85,3,0,0
1270,Pennsylvania,Lackawanna,3.5,Apr 2,108,3,0,0
1271,Pennsylvania,Lackawanna,2.0,Apr 3,119,4,0,0
1272,Pennsylvania,Lackawanna,4.3,Apr 4,146,6,0,0
1273,Pennsylvania,Lackawanna,7.8,Apr 5,172,6,0,0
1274,Pennsylvania,Lackawanna,4.9,Apr 6,190,7,0,0
1275,Pennsylvania,Lackawanna,5.8,Apr 7,235,8,0,0
1276,Pennsylvania,Lackawanna,5.3,Apr 8,266,12,0,0
1277,Pennsylvania,Lackawanna,5.9,Apr 9,312,16,0,0
1278,Pennsylvania,Lancaster,5.8,Mar 23,5,0,0,0
1279,Pennsylvania,Lancaster,8.55,Mar 24,10,0,0,0
1280,Pennsylvania,Lancaster,9.2,Mar 25,12,0,0,0
1281,Pennsylvania,Lancaster,14.45,Mar 26,21,0,0,0
1282,Pennsylvania,Lancaster,12.55,Mar 27,33,0,0,0
1283,Pennsylvania,Lancaster,8.3,Mar 28,45,1,0,0
1284,Pennsylvania,Lancaster,10.2,Mar 29,67,2,0,0
1285,Pennsylvania,Lancaster,7.15,Mar 30,97,2,0,0
1286,Pennsylvania,Lancaster,5.8,Mar 31,123,3,0,0
1287,Pennsylvania,Lancaster,7.9,Apr 1,157,3,0,0
1288,Pennsylvania,Lancaster,4.45,Apr 2,203,4,0,0
1289,Pennsylvania,Lancaster,2.9,Apr 3,232,5,0,0
1290,Pennsylvania,Lancaster,8.2,Apr 4,291,5,0,0
1291,Pennsylvania,Lancaster,9.95,Apr 5,371,8,0,0
1292,Pennsylvania,Lancaster,6.95,Apr 6,408,11,0,0
1293,Pennsylvania,Lancaster,11.15,Apr 7,490,14,0,0
1294,Pennsylvania,Lancaster,6.4,Apr 8,561,14,0,0
1295,Pennsylvania,Lancaster,8.8,Apr 9,596,17,0,0
1296,Pennsylvania,Lehigh,3.5,Mar 23,25,1,0,0
1297,Pennsylvania,Lehigh,3.6,Mar 24,27,1,0,0
1298,Pennsylvania,Lehigh,6.4,Mar 25,38,1,0,0
1299,Pennsylvania,Lehigh,13.6,Mar 26,63,1,0,0
1300,Pennsylvania,Lehigh,7.2,Mar 27,93,2,0,0
1301,Pennsylvania,Lehigh,6.6,Mar 28,109,3,0,0
1302,Pennsylvania,Lehigh,5.3,Mar 29,151,3,0,0
1303,Pennsylvania,Lehigh,5.6,Mar 30,231,3,0,0
1304,Pennsylvania,Lehigh,4.1,Mar 31,272,4,0,0
1305,Pennsylvania,Lehigh,6.1,Apr 1,374,5,0,0
1306,Pennsylvania,Lehigh,3.3,Apr 2,479,5,0,0
1307,Pennsylvania,Lehigh,1.9,Apr 3,584,5,0,0
1308,Pennsylvania,Lehigh,2.7,Apr 4,804,7,0,0
1309,Pennsylvania,Lehigh,10.5,Apr 5,877,8,0,0
1310,Pennsylvania,Lehigh,3.5,Apr 6,1006,8,0,0
1311,Pennsylvania,Lehigh,7.1,Apr 7,1146,10,0,0
1312,Pennsylvania,Lehigh,5.0,Apr 8,1319,12,0,0
1313,Pennsylvania,Lehigh,2.7,Apr 9,1466,13,0,0
1314,Pennsylvania,Lycoming,,Mar 23,0,0,0,0
1315,Pennsylvania,Lycoming,,Mar 24,0,0,0,0
1316,Pennsylvania,Lycoming,,Mar 25,1,0,0,0
1317,Pennsylvania,Lycoming,,Mar 26,1,0,0,0
1318,Pennsylvania,Lycoming,,Mar 27,2,0,0,0
1319,Pennsylvania,Lycoming,,Mar 28,2,0,0,0
1320,Pennsylvania,Lycoming,,Mar 29,3,0,0,0
1321,Pennsylvania,Lycoming,,Mar 30,4,0,0,0
1322,Pennsylvania,Lycoming,,Mar 31,6,0,0,0
1323,Pennsylvania,Lycoming,,Apr 1,7,0,0,0
1324,Pennsylvania,Lycoming,4.6,Apr 2,7,0,0,0
1325,Pennsylvania,Lycoming,2.3,Apr 3,8,0,0,0
1326,Pennsylvania,Lycoming,3.2,Apr 4,10,0,0,0
1327,Pennsylvania,Lycoming,6.7,Apr 5,9,0,0,0
1328,Pennsylvania,Lycoming,4.7,Apr 6,10,0,0,0
1329,Pennsylvania,Lycoming,5.7,Apr 7,12,0,0,0
1330,Pennsylvania,Lycoming,5.1,Apr 8,15,0,0,0
1331,Pennsylvania,Lycoming,4.0,Apr 9,17,0,0,0
1332,Pennsylvania,Mercer,7.5,Mar 23,1,0,0,0
1333,Pennsylvania,Mercer,7.3,Mar 24,2,0,0,0
1334,Pennsylvania,Mercer,6.0,Mar 25,2,0,0,0
1335,Pennsylvania,Mercer,7.8,Mar 26,3,0,0,0
1336,Pennsylvania,Mercer,12.3,Mar 27,4,0,0,0
1337,Pennsylvania,Mercer,9.6,Mar 28,6,0,0,0
1338,Pennsylvania,Mercer,4.5,Mar 29,7,0,0,0
1339,Pennsylvania,Mercer,2.7,Mar 30,7,0,0,0
1340,Pennsylvania,Mercer,4.2,Mar 31,8,0,0,0
1341,Pennsylvania,Mercer,4.9,Apr 1,8,0,0,0
1342,Pennsylvania,Mercer,4.4,Apr 2,9,0,0,0
1343,Pennsylvania,Mercer,3.7,Apr 3,10,0,0,0
1344,Pennsylvania,Mercer,9.3,Apr 4,14,0,0,0
1345,Pennsylvania,Mercer,8.4,Apr 5,18,0,0,0
1346,Pennsylvania,Mercer,6.9,Apr 6,18,0,0,0
1347,Pennsylvania,Mercer,8.3,Apr 7,26,0,0,0
1348,Pennsylvania,Mercer,5.8,Apr 8,27,0,0,0
1349,Pennsylvania,Mercer,4.7,Apr 9,30,0,0,0
1350,Pennsylvania,Montgomery,3.2,Mar 23,136,1,0,0
1351,Pennsylvania,Montgomery,2.8,Mar 24,159,1,0,0
1352,Pennsylvania,Montgomery,4.0,Mar 25,219,2,0,0
1353,Pennsylvania,Montgomery,6.2,Mar 26,313,3,0,0
1354,Pennsylvania,Montgomery,5.6,Mar 27,374,3,0,0
1355,Pennsylvania,Montgomery,6.3,Mar 28,411,5,0,0
1356,Pennsylvania,Montgomery,3.7,Mar 29,488,5,0,0
1357,Pennsylvania,Montgomery,6.2,Mar 30,540,5,0,0
1358,Pennsylvania,Montgomery,2.8,Mar 31,570,6,0,0
1359,Pennsylvania,Montgomery,3.9,Apr 1,649,8,0,0
1360,Pennsylvania,Montgomery,3.1,Apr 2,735,9,0,0
1361,Pennsylvania,Montgomery,2.4,Apr 3,875,11,0,0
1362,Pennsylvania,Montgomery,3.0,Apr 4,982,17,0,0
1363,Pennsylvania,Montgomery,7.0,Apr 5,1111,18,0,0
1364,Pennsylvania,Montgomery,5.4,Apr 6,1230,18,0,0
1365,Pennsylvania,Montgomery,8.0,Apr 7,1359,30,0,0
1366,Pennsylvania,Montgomery,5.6,Apr 8,1521,37,0,0
1367,Pennsylvania,Montgomery,5.5,Apr 9,1693,37,0,0
1368,Pennsylvania,Northampton,1.9,Mar 23,23,2,0,0
1369,Pennsylvania,Northampton,2.4,Mar 24,33,2,0,0
1370,Pennsylvania,Northampton,3.9,Mar 25,44,3,0,0
1371,Pennsylvania,Northampton,9.4,Mar 26,56,3,0,0
1372,Pennsylvania,Northampton,6.3,Mar 27,79,3,0,0
1373,Pennsylvania,Northampton,5.9,Mar 28,94,4,0,0
1374,Pennsylvania,Northampton,3.3,Mar 29,126,4,0,0
1375,Pennsylvania,Northampton,4.1,Mar 30,184,5,0,0
1376,Pennsylvania,Northampton,2.5,Mar 31,245,5,0,0
1377,Pennsylvania,Northampton,5.1,Apr 1,312,5,0,0
1378,Pennsylvania,Northampton,3.2,Apr 2,378,9,0,0
1379,Pennsylvania,Northampton,2.7,Apr 3,466,10,0,0
1380,Pennsylvania,Northampton,3.9,Apr 4,588,11,0,0
1381,Pennsylvania,Northampton,10.1,Apr 5,636,11,0,0
1382,Pennsylvania,Northampton,5.5,Apr 6,716,12,0,0
1383,Pennsylvania,Northampton,8.9,Apr 7,774,14,0,0
1384,Pennsylvania,Northampton,6.1,Apr 8,857,17,0,0
1385,Pennsylvania,Northampton,5.8,Apr 9,949,20,0,0
1386,Pennsylvania,Philadelphia,3.28,Mar 23,175,0,0,0
1387,Pennsylvania,Philadelphia,3.2,Mar 24,252,0,0,0
1388,Pennsylvania,Philadelphia,4.5,Mar 25,342,1,0,0
1389,Pennsylvania,Philadelphia,7.6,Mar 26,475,1,0,0
1390,Pennsylvania,Philadelphia,6.9,Mar 27,637,2,0,0
1391,Pennsylvania,Philadelphia,7.13,Mar 28,803,5,0,0
1392,Pennsylvania,Philadelphia,4.47,Mar 29,890,8,0,0
1393,Pennsylvania,Philadelphia,7.03,Mar 30,1072,8,0,0
1394,Pennsylvania,Philadelphia,3.85,Mar 31,1315,10,0,0
1395,Pennsylvania,Philadelphia,4.0,Apr 1,1675,10,0,0
1396,Pennsylvania,Philadelphia,3.0,Apr 2,2100,13,0,0
1397,Pennsylvania,Philadelphia,2.4,Apr 3,2430,14,0,0
1398,Pennsylvania,Philadelphia,3.3,Apr 4,3008,24,0,0
1399,Pennsylvania,Philadelphia,8.3,Apr 5,3189,28,0,0
1400,Pennsylvania,Philadelphia,5.5,Apr 6,3728,45,0,0
1401,Pennsylvania,Philadelphia,8.93,Apr 7,4272,65,0,0
1402,Pennsylvania,Philadelphia,7.67,Apr 8,4777,87,0,0
1403,Pennsylvania,Philadelphia,6.63,Apr 9,5029,87,0,0
1404,Pennsylvania,Susquehanna,3.3,Mar 23,0,0,0,0
1405,Pennsylvania,Susquehanna,3.1,Mar 24,0,0,0,0
1406,Pennsylvania,Susquehanna,5.3,Mar 25,0,0,0,0
1407,Pennsylvania,Susquehanna,7.5,Mar 26,1,0,0,0
1408,Pennsylvania,Susquehanna,4.6,Mar 27,1,0,0,0
1409,Pennsylvania,Susquehanna,3.8,Mar 28,1,0,0,0
1410,Pennsylvania,Susquehanna,1.9,Mar 29,1,0,0,0
1411,Pennsylvania,Susquehanna,2.8,Mar 30,1,0,0,0
1412,Pennsylvania,Susquehanna,2.2,Mar 31,1,0,0,0
1413,Pennsylvania,Susquehanna,3.4,Apr 1,2,0,0,0
1414,Pennsylvania,Susquehanna,3.2,Apr 2,3,0,0,0
1415,Pennsylvania,Susquehanna,1.7,Apr 3,4,0,0,0
1416,Pennsylvania,Susquehanna,3.2,Apr 4,5,0,0,0
1417,Pennsylvania,Susquehanna,5.9,Apr 5,6,0,0,0
1418,Pennsylvania,Susquehanna,4.1,Apr 6,6,0,0,0
1419,Pennsylvania,Susquehanna,4.7,Apr 7,11,0,0,0
1420,Pennsylvania,Susquehanna,5.7,Apr 8,14,0,0,0
1421,Pennsylvania,Susquehanna,5.9,Apr 9,16,1,0,0
1422,Pennsylvania,Tioga,3.1,Mar 23,0,0,0,0
1423,Pennsylvania,Tioga,3.4,Mar 24,0,0,0,0
1424,Pennsylvania,Tioga,5.2,Mar 25,0,0,0,0
1425,Pennsylvania,Tioga,8.3,Mar 26,0,0,0,0
1426,Pennsylvania,Tioga,5.7,Mar 27,0,0,0,0
1427,Pennsylvania,Tioga,2.5,Mar 28,1,0,0,0
1428,Pennsylvania,Tioga,2.2,Mar 29,1,0,0,0
1429,Pennsylvania,Tioga,2.9,Mar 30,1,0,0,0
1430,Pennsylvania,Tioga,2.2,Mar 31,2,0,0,0
1431,Pennsylvania,Tioga,4.3,Apr 1,2,0,0,0
1432,Pennsylvania,Tioga,4.2,Apr 2,2,0,0,0
1433,Pennsylvania,Tioga,2.3,Apr 3,3,0,0,0
1434,Pennsylvania,Tioga,2.2,Apr 4,3,0,0,0
1435,Pennsylvania,Tioga,5.9,Apr 5,3,0,0,0
1436,Pennsylvania,Tioga,4.2,Apr 6,8,0,0,0
1437,Pennsylvania,Tioga,4.6,Apr 7,10,0,0,0
1438,Pennsylvania,Tioga,4.2,Apr 8,10,0,0,0
1439,Pennsylvania,Tioga,4.2,Apr 9,10,0,0,0
1440,Pennsylvania,Washington,6.23,Mar 23,7,0,0,0
1441,Pennsylvania,Washington,9.13,Mar 24,9,0,0,0
1442,Pennsylvania,Washington,4.93,Mar 25,10,0,0,0
1443,Pennsylvania,Washington,6.1,Mar 26,12,0,0,0
1444,Pennsylvania,Washington,9.97,Mar 27,14,0,0,0
1445,Pennsylvania,Washington,10.47,Mar 28,23,0,0,0
1446,Pennsylvania,Washington,4.83,Mar 29,24,0,0,0
1447,Pennsylvania,Washington,3.27,Mar 30,26,0,0,0
1448,Pennsylvania,Washington,5.2,Mar 31,33,0,0,0
1449,Pennsylvania,Washington,4.7,Apr 1,35,0,0,0
1450,Pennsylvania,Washington,4.8,Apr 2,38,0,0,0
1451,Pennsylvania,Washington,4.33,Apr 3,40,0,0,0
1452,Pennsylvania,Washington,7.2,Apr 4,46,0,0,0
1453,Pennsylvania,Washington,12.37,Apr 5,50,0,0,0
1454,Pennsylvania,Washington,6.7,Apr 6,53,0,0,0
1455,Pennsylvania,Washington,8.47,Apr 7,57,0,0,0
1456,Pennsylvania,Washington,5.67,Apr 8,59,0,0,0
1457,Pennsylvania,Washington,4.73,Apr 9,63,0,0,0
1458,Pennsylvania,Westmoreland,4.6,Mar 23,6,0,0,0
1459,Pennsylvania,Westmoreland,5.6,Mar 24,11,0,0,0
1460,Pennsylvania,Westmoreland,3.6,Mar 25,16,0,0,0
1461,Pennsylvania,Westmoreland,4.8,Mar 26,24,0,0,0
1462,Pennsylvania,Westmoreland,5.7,Mar 27,30,0,0,0
1463,Pennsylvania,Westmoreland,7.7,Mar 28,41,0,0,0
1464,Pennsylvania,Westmoreland,5.5,Mar 29,47,0,0,0
1465,Pennsylvania,Westmoreland,2.4,Mar 30,55,0,0,0
1466,Pennsylvania,Westmoreland,3.7,Mar 31,61,0,0,0
1467,Pennsylvania,Westmoreland,3.3,Apr 1,72,0,0,0
1468,Pennsylvania,Westmoreland,4.8,Apr 2,84,0,0,0
1469,Pennsylvania,Westmoreland,3.6,Apr 3,110,0,0,0
1470,Pennsylvania,Westmoreland,9.1,Apr 4,135,0,0,0
1471,Pennsylvania,Westmoreland,13.0,Apr 5,147,0,0,0
1472,Pennsylvania,Westmoreland,6.2,Apr 6,157,0,0,0
1473,Pennsylvania,Westmoreland,8.1,Apr 7,177,0,0,0
1474,Pennsylvania,Westmoreland,4.4,Apr 8,183,0,0,0
1475,Pennsylvania,Westmoreland,4.2,Apr 9,190,0,0,0
1476,Pennsylvania,Wyoming,,Mar 23,0,0,0,0
1477,Pennsylvania,Wyoming,,Mar 24,0,0,0,0
1478,Pennsylvania,Wyoming,,Mar 25,0,0,0,0
1479,Pennsylvania,Wyoming,,Mar 26,0,0,0,0
1480,Pennsylvania,Wyoming,,Mar 27,0,0,0,0
1481,Pennsylvania,Wyoming,,Mar 28,0,0,0,0
1482,Pennsylvania,Wyoming,,Mar 29,0,0,0,0
1483,Pennsylvania,Wyoming,,Mar 30,0,0,0,0
1484,Pennsylvania,Wyoming,,Mar 31,0,0,0,0
1485,Pennsylvania,Wyoming,,Apr 1,0,0,0,0
1486,Pennsylvania,Wyoming,3.6,Apr 2,1,0,0,0
1487,Pennsylvania,Wyoming,1.7,Apr 3,2,0,0,0
1488,Pennsylvania,Wyoming,3.6,Apr 4,5,0,0,0
1489,Pennsylvania,Wyoming,7.5,Apr 5,5,0,0,0
1490,Pennsylvania,Wyoming,4.3,Apr 6,5,0,0,0
1491,Pennsylvania,Wyoming,5.5,Apr 7,5,0,0,0
1492,Pennsylvania,Wyoming,5.4,Apr 8,5,0,0,0
1493,Pennsylvania,Wyoming,6.8,Apr 9,6,0,0,0
1494,Pennsylvania,York,6.2,Mar 23,10,0,0,0
1495,Pennsylvania,York,7.8,Mar 24,18,0,0,0
1496,Pennsylvania,York,11.9,Mar 25,20,0,0,0
1497,Pennsylvania,York,14.9,Mar 26,21,0,0,0
1498,Pennsylvania,York,12.4,Mar 27,30,0,0,0
1499,Pennsylvania,York,9.5,Mar 28,37,0,0,0
1500,Pennsylvania,York,13.1,Mar 29,43,0,0,0
1501,Pennsylvania,York,7.4,Mar 30,54,0,0,0
1502,Pennsylvania,York,5.7,Mar 31,66,0,0,0
1503,Pennsylvania,York,7.1,Apr 1,79,0,0,0
1504,Pennsylvania,York,4.5,Apr 2,102,1,0,0
1505,Pennsylvania,York,2.7,Apr 3,121,1,0,0
1506,Pennsylvania,York,5.7,Apr 4,144,1,0,0
1507,Pennsylvania,York,11.2,Apr 5,171,1,0,0
1508,Pennsylvania,York,7.0,Apr 6,189,1,0,0
1509,Pennsylvania,York,11.3,Apr 7,218,2,0,0
1510,Pennsylvania,York,6.1,Apr 8,233,2,0,0
1511,Pennsylvania,York,8.8,Apr 9,250,3,0,0
1512,Rhode Island,Kent,3.0,Mar 23,7,0,0,0
1513,Rhode Island,Kent,2.5,Mar 24,7,0,0,0
1514,Rhode Island,Kent,6.0,Mar 25,7,0,0,0
1515,Rhode Island,Kent,6.4,Mar 26,9,0,0,0
1516,Rhode Island,Kent,4.8,Mar 27,9,0,0,0
1517,Rhode Island,Kent,3.8,Mar 28,9,0,0,0
1518,Rhode Island,Kent,3.4,Mar 29,27,0,0,0
1519,Rhode Island,Kent,2.7,Mar 30,27,0,0,0
1520,Rhode Island,Kent,5.5,Mar 31,31,0,0,0
1521,Rhode Island,Kent,3.8,Apr 1,39,0,0,0
1522,Rhode Island,Kent,2.1,Apr 2,59,0,0,0
1523,Rhode Island,Kent,1.8,Apr 3,59,0,0,0
1524,Rhode Island,Kent,4.7,Apr 4,59,0,0,0
1525,Rhode Island,Kent,6.9,Apr 5,82,0,0,0
1526,Rhode Island,Kent,3.0,Apr 6,92,0,0,0
1527,Rhode Island,Kent,,Apr 7,105,0,0,0
1528,Rhode Island,Kent,,Apr 8,137,0,0,0
1529,Rhode Island,Kent,,Apr 9,137,0,0,0
1530,Rhode Island,Providence,5.2,Mar 23,52,0,0,0
1531,Rhode Island,Providence,3.15,Mar 24,52,0,0,0
1532,Rhode Island,Providence,5.6,Mar 25,52,0,0,0
1533,Rhode Island,Providence,3.5,Mar 26,91,0,0,0
1534,Rhode Island,Providence,2.6,Mar 27,91,0,0,0
1535,Rhode Island,Providence,7.2,Mar 28,91,0,0,0
1536,Rhode Island,Providence,2.8,Mar 29,156,0,0,0
1537,Rhode Island,Providence,1.9,Mar 30,156,0,0,0
1538,Rhode Island,Providence,4.4,Mar 31,208,0,0,0
1539,Rhode Island,Providence,3.0,Apr 1,301,0,0,0
1540,Rhode Island,Providence,0.6,Apr 2,418,0,0,0
1541,Rhode Island,Providence,0.6,Apr 3,418,3,0,0
1542,Rhode Island,Providence,3.8,Apr 4,418,3,0,0
1543,Rhode Island,Providence,4.8,Apr 5,491,3,0,0
1544,Rhode Island,Providence,3.2,Apr 6,538,3,0,0
1545,Rhode Island,Providence,2.5,Apr 7,622,3,0,0
1546,Rhode Island,Providence,4.0,Apr 8,832,3,0,0
1547,Rhode Island,Providence,,Apr 9,832,3,0,0
1548,Rhode Island,Washington,2.1,Mar 23,9,0,0,0
1549,Rhode Island,Washington,1.3,Mar 24,9,0,0,0
1550,Rhode Island,Washington,2.9,Mar 25,9,0,0,0
1551,Rhode Island,Washington,3.6,Mar 26,14,0,0,0
1552,Rhode Island,Washington,4.1,Mar 27,14,0,0,0
1553,Rhode Island,Washington,2.4,Mar 28,14,0,0,0
1554,Rhode Island,Washington,0.0,Mar 29,23,0,0,0
1555,Rhode Island,Washington,0.2,Mar 30,23,0,0,0
1556,Rhode Island,Washington,1.8,Mar 31,28,0,0,0
1557,Rhode Island,Washington,1.0,Apr 1,25,0,0,0
1558,Rhode Island,Washington,-0.2,Apr 2,34,0,0,0
1559,Rhode Island,Washington,-0.1,Apr 3,34,0,0,0
1560,Rhode Island,Washington,2.2,Apr 4,34,0,0,0
1561,Rhode Island,Washington,3.3,Apr 5,48,0,0,0
1562,Rhode Island,Washington,2.6,Apr 6,53,0,0,0
1563,Rhode Island,Washington,1.6,Apr 7,70,0,0,0
1564,Rhode Island,Washington,3.9,Apr 8,120,0,0,0
1565,Rhode Island,Washington,2.5,Apr 9,120,0,0,0
1566,Vermont,Bennington,4.2,Mar 23,4,0,0,0
1567,Vermont,Bennington,4.7,Mar 24,9,0,0,0
1568,Vermont,Bennington,5.9,Mar 25,11,0,0,0
1569,Vermont,Bennington,5.6,Mar 26,11,0,0,0
1570,Vermont,Bennington,3.9,Mar 27,15,0,0,0
1571,Vermont,Bennington,4.6,Mar 28,15,0,0,0
1572,Vermont,Bennington,0.3,Mar 29,16,0,0,0
1573,Vermont,Bennington,0.6,Mar 30,16,0,0,0
1574,Vermont,Bennington,2.7,Mar 31,18,0,0,0
1575,Vermont,Bennington,4.0,Apr 1,18,0,0,0
1576,Vermont,Bennington,2.3,Apr 2,17,0,0,0
1577,Vermont,Bennington,1.4,Apr 3,19,0,0,0
1578,Vermont,Bennington,2.4,Apr 4,23,0,0,0
1579,Vermont,Bennington,5.0,Apr 5,24,0,0,0
1580,Vermont,Bennington,3.6,Apr 6,25,0,0,0
1581,Vermont,Bennington,4.1,Apr 7,27,0,0,0
1582,Vermont,Bennington,4.1,Apr 8,27,0,0,0
1583,Vermont,Bennington,4.0,Apr 9,31,1,0,0
1584,Vermont,Chittenden,5.3,Mar 23,32,1,0,0
1585,Vermont,Chittenden,7.55,Mar 24,40,4,0,0
1586,Vermont,Chittenden,9.4,Mar 25,55,4,0,0
1587,Vermont,Chittenden,7.7,Mar 26,75,4,0,0
1588,Vermont,Chittenden,3.05,Mar 27,90,4,0,0
1589,Vermont,Chittenden,5.25,Mar 28,105,4,0,0
1590,Vermont,Chittenden,3.3,Mar 29,117,4,0,0
1591,Vermont,Chittenden,1.5,Mar 30,117,4,0,0
1592,Vermont,Chittenden,3.4,Mar 31,152,4,0,0
1593,Vermont,Chittenden,4.2,Apr 1,164,4,0,0
1594,Vermont,Chittenden,3.1,Apr 2,177,4,0,0
1595,Vermont,Chittenden,2.7,Apr 3,199,4,0,0
1596,Vermont,Chittenden,4.4,Apr 4,245,4,0,0
1597,Vermont,Chittenden,4.8,Apr 5,271,4,0,0
1598,Vermont,Chittenden,3.35,Apr 6,285,4,0,0
1599,Vermont,Chittenden,4.1,Apr 7,308,4,0,0
1600,Vermont,Chittenden,,Apr 8,308,4,0,0
1601,Vermont,Chittenden,5.5,Apr 9,336,15,0,0
1602,Vermont,Rutland,5.4,Mar 23,4,0,0,0
1603,Vermont,Rutland,6.1,Mar 24,5,0,0,0
1604,Vermont,Rutland,9.7,Mar 25,5,0,0,0
1605,Vermont,Rutland,8.7,Mar 26,5,0,0,0
1606,Vermont,Rutland,4.8,Mar 27,5,0,0,0
1607,Vermont,Rutland,8.0,Mar 28,6,0,0,0
1608,Vermont,Rutland,1.3,Mar 29,6,0,0,0
1609,Vermont,Rutland,1.2,Mar 30,6,0,0,0
1610,Vermont,Rutland,3.6,Mar 31,6,0,0,0
1611,Vermont,Rutland,6.5,Apr 1,10,0,0,0
1612,Vermont,Rutland,3.5,Apr 2,12,0,0,0
1613,Vermont,Rutland,3.1,Apr 3,17,0,0,0
1614,Vermont,Rutland,4.2,Apr 4,24,0,0,0
1615,Vermont,Rutland,5.3,Apr 5,27,0,0,0
1616,Vermont,Rutland,3.3,Apr 6,28,0,0,0
1617,Vermont,Rutland,6.0,Apr 7,31,0,0,0
1618,Vermont,Rutland,6.3,Apr 8,31,0,0,0
1619,Vermont,Rutland,5.6,Apr 9,34,0,0,0
